course type	course code	time	total	open	waitlist
in person	MATH120	('W', '8:00am', '8:50am')	25	0	3
in person	MATH120	('W', '12:00pm', '12:50pm')	25	0	2
in person	MATH120	('W', '1:00pm', '1:50pm')	25	0	2
in person	MATH120	('W', '2:00pm', '2:50pm')	25	0	2
in person	MATH120	('M', '9:00am', '9:50am')	25	0	4
in person	MATH120	('M', '12:00pm', '12:50pm')	25	0	4
in person	MATH120	('M', '12:00pm', '12:50pm')	25	0	5
in person	MATH120	('M', '1:00pm', '1:50pm')	25	0	5
in person	MATH120	('M', '1:00pm', '1:50pm')	25	0	5
in person	MATH120	('M', '2:00pm', '2:50pm')	25	0	3
in person	MATH120	('M', '2:00pm', '2:50pm')	25	0	3
in person	MATH120	('MW', '6:00pm', '7:15pm')	28	0	10
in person	MATH120	('MW', '6:00pm', '7:15pm')	28	0	10
in person	MATH121	('MWF', '12:00pm', '12:50pm')	20	3	0
in person	MATH121	('MWF', '1:00pm', '1:50pm')	20	8	0
in person	MATH135	('WF', '8:00am', '8:50am')	25	2	0
in person	MATH135	('WF', '8:00am', '8:50am')	20	18	0
in person	MATH135	('WF', '9:00am', '9:50am')	25	0	2
in person	MATH135	('WF', '9:00am', '9:50am')	20	0	1
in person	MATH135	('WF', '10:00am', '10:50am')	25	0	1
in person	MATH135	('WF', '10:00am', '10:50am')	20	12	0
in person	MATH135	('WF', '11:00am', '11:50am')	25	0	1
in person	MATH135	('WF', '11:00am', '11:50am')	20	19	0
in person	MATH135	('MW', '8:00am', '8:50am')	18	2	0
in person	MATH135	('MW', '8:00am', '8:50am')	20	16	0
in person	MATH135	('MW', '9:00am', '9:50am')	20	1	0
in person	MATH135	('MW', '9:00am', '9:50am')	20	0	0
in person	MATH135	('MW', '11:00am', '11:50am')	20	0	0
in person	MATH135	('MW', '11:00am', '11:50am')	20	1	0
in person	MATH135	('MW', '12:00pm', '12:50pm')	20	0	0
in person	MATH135	('MW', '12:00pm', '12:50pm')	20	0	0
in person	MATH136	('MW', '9:00am', '9:50am')	25	15	0
in person	MATH136	('MW', '10:00am', '10:50am')	25	6	0
in person	MATH136	('MW', '1:00pm', '1:50pm')	25	5	0
in person	MATH136	('MW', '2:00pm', '2:50pm')	25	10	0
in person	MATH212	('MWF', '10:00am', '10:50am')	20	1	0
in person	MATH212	('MWF', '2:00pm', '2:50pm')	20	10	0
in person	MATH213	('MWF', '9:00am', '9:50am')	20	4	0
in person	MATH213	('MWF', '10:00am', '10:50am')	20	0	0
in person	MATH214	('MWF', '9:00am', '9:50am')	27	6	0
in person	MATH240	('TuTh', '12:00pm', '12:50pm')	25	0	0
in person	MATH240	('TuTh', '12:00pm', '12:50pm')	25	0	0
in person	MATH240	('TuTh', '1:00pm', '1:50pm')	25	0	0
in person	MATH240	('TuTh', '1:00pm', '1:50pm')	25	0	0
in person	MATH240	('TuTh', '2:00pm', '2:50pm')	25	0	0
in person	MATH240	('TuTh', '2:00pm', '2:50pm')	20	0	0
in person	MATH240	('TuTh', '3:00pm', '3:50pm')	25	0	0
in person	MATH240	('TuTh', '3:00pm', '3:50pm')	20	0	0
in person	MATH240	('TuTh', '12:00pm', '12:50pm')	25	0	4
in person	MATH240	('TuTh', '12:00pm', '12:50pm')	25	0	4
in person	MATH240	('TuTh', '1:00pm', '1:50pm')	25	0	3
in person	MATH240	('TuTh', '1:00pm', '1:50pm')	25	0	3
in person	MATH240	('TuTh', '2:00pm', '2:50pm')	25	0	7
in person	MATH240	('TuTh', '2:00pm', '2:50pm')	20	0	6
in person	MATH240	('TuTh', '3:00pm', '3:50pm')	25	0	2
in person	MATH240	('TuTh', '3:00pm', '3:50pm')	20	0	2
in person	MATH240	('TuTh', '11:00am', '11:50am')	25	0	2
in person	MATH240	('TuTh', '11:00am', '11:50am')	20	0	2
in person	MATH240	('TuTh', '12:00pm', '12:50pm')	25	0	0
in person	MATH240	('TuTh', '12:00pm', '12:50pm')	20	0	0
in person	MATH240	('TuTh', '1:00pm', '1:50pm')	25	0	0
in person	MATH240	('TuTh', '2:00pm', '2:50pm')	25	0	0
in person	MATH274	('TuTh', '2:00pm', '3:15pm')	20	5	0
in person	MATH299B	('W', '4:00pm', '5:30pm')	20	11	0
in person	MATH299C	('W', '4:00pm', '4:50pm')	20	1	0
in person	MATH299M	('F', '1:00pm', '1:50pm')	30	11	0
in person	MATH310	('MWF', '10:00am', '10:50am')	28	3	0
in person	MATH310	('MWF', '11:00am', '11:50am')	28	0	6
in person	MATH310	('MWF', '12:00pm', '12:50pm')	28	0	1
in person	MATH310	('TuTh', '11:00am', '12:15pm')	28	14	0
in person	MATH314	('TuTh', '2:00pm', '3:15pm')	20	13	0
in person	MATH315	('MW', '2:00pm', '3:15pm')	27	2	0
in person	MATH340	('MWF', '10:00am', '11:15am')	20	1	0
in person	MATH340	('MWF', '12:00pm', '1:15pm')	20	1	0
in person	MATH401	('MWF', '9:00am', '9:50am')	33	0	0
in person	MATH401	('MWF', '10:00am', '10:50am')	33	0	0
in person	MATH401	('MWF', '11:00am', '11:50am')	33	0	0
in person	MATH401	('MWF', '2:00pm', '2:50pm')	32	0	4
in person	MATH401	('TuTh', '9:30am', '10:45am')	32	3	0
in person	MATH401	('TuTh', '2:00pm', '3:15pm')	32	0	0
in person	MATH402	('MWF', '1:00pm', '1:50pm')	28	0	2
in person	MATH403	('MWF', '10:00am', '10:50am')	31	0	0
in person	MATH403	('MWF', '12:00pm', '12:50pm')	31	0	0
in person	MATH405	('MWF', '12:00pm', '12:50pm')	31	0	1
in person	MATH405	('TuTh', '11:00am', '12:15pm')	31	10	0
in person	MATH406	('MWF', '10:00am', '10:50am')	31	1	0
in person	MATH406	('MWF', '11:00am', '11:50am')	31	0	7
in person	MATH406	('MWF', '12:00pm', '12:50pm')	31	2	0
in person	MATH410	('MWF', '10:00am', '10:50am')	32	0	5
in person	MATH410	('MWF', '11:00am', '11:50am')	32	0	1
in person	MATH410	('MWF', '12:00pm', '12:50pm')	32	0	5
in person	MATH410	('MWF', '1:00pm', '1:50pm')	32	5	0
in person	MATH410	('MWF', '2:00pm', '2:50pm')	32	0	2
in person	MATH410	('TuTh', '9:30am', '10:45am')	32	0	1
in person	MATH411	('MWF', '11:00am', '11:50am')	25	10	0
in person	MATH411	('MWF', '1:00pm', '1:50pm')	30	0	0
in person	MATH416	('MWF', '9:00am', '9:50am')	20	5	0
in person	MATH424	('TuTh', '9:30am', '10:45am')	25	5	0
in person	MATH430	('MWF', '12:00pm', '12:50pm')	32	0	1
in person	MATH431	('TuTh', '12:30pm', '1:45pm')	28	2	0
in person	MATH432	('TuTh', '9:30am', '10:45am')	20	3	0
in person	MATH436	('MWF', '11:00am', '11:50am')	20	15	0
in person	MATH445	('MWF', '12:00pm', '12:50pm')	20	4	0
in person	MATH452	('TuTh', '9:30am', '10:45am')	28	3	0
in person	MATH456	('MWF', '11:00am', '11:50am')	50	0	0
in person	MATH456	('MW', '3:30pm', '4:45pm')	80	0	1
in person	MATH461	('Tu', '1:00pm', '1:50pm')	25	0	0
in person	MATH461	('Tu', '1:00pm', '1:50pm')	25	0	0
in person	MATH461	('Tu', '2:00pm', '2:50pm')	25	0	0
in person	MATH461	('Tu', '2:00pm', '2:50pm')	25	1	0
in person	MATH461	('Tu', '3:00pm', '3:50pm')	25	0	0
in person	MATH461	('Tu', '3:00pm', '3:50pm')	25	1	0
in person	MATH461	('TuTh', '12:30pm', '1:45pm')	25	1	0
in person	MATH462	('MWF', '12:00pm', '12:50pm')	28	12	0
in person	MATH462	('TuTh', '11:00am', '12:15pm')	28	5	0
in person	MATH463	('MWF', '1:00pm', '1:50pm')	28	18	0
in person	MATH463	('TuTh', '2:00pm', '3:15pm')	28	0	1
in person	MATH464	('TuTh', '3:30pm', '4:45pm')	20	10	0
in person	MATH475	('MWF', '10:00am', '10:50am')	32	0	8
in person	MATH600	('MWF', '10:00am', '10:50am')	20	9	0
in person	MATH603	('MWF', '12:00pm', '12:50pm')	20	19	0
in person	MATH606	('MWF', '9:00am', '9:50am')	20	15	0
in person	MATH630	('MWF', '11:00am', '11:50am')	12	0	0
in person	MATH632	('TuTh', '11:00am', '12:15pm')	18	11	0
in person	MATH642	('TuTh', '11:00am', '12:15pm')	20	12	0
in person	MATH670	('TuTh', '12:30pm', '1:45pm')	18	9	0
in person	MATH673	('TuTh', '9:30am', '10:45am')	20	14	0
in person	MATH695	('W', '4:00pm', '5:30pm')	20	19	0
in person	MATH712	('MWF', '1:00pm', '1:50pm')	15	5	0
in person	MATH730	('MWF', '9:00am', '9:50am')	18	15	0
in person	MATH742	('TuTh', '11:00am', '12:15pm')	15	9	0
in person	MATH744	('TuTh', '9:30am', '10:45am')	20	14	0
in person	MATH808F	('MWF', '10:00am', '10:50am')	20	8	0
in person	MATH848Y	('TuTh', '12:30pm', '1:45pm')	20	13	0
in person	MATH868C	('TuTh', '2:00pm', '3:15pm')	20	10	0
in person	MEES498I	('MW', '11:00am', '12:30pm')	20	17	0
in person	MEES607	('F', '11:00am', '11:50am')	20	17	0
in person	MEES608B	('Tu', '2:00pm', '3:20pm')	20	13	0
in person	MEES608D	('F', '9:00am', '10:50am')	24	20	0
in person	MEES608E	('Th', '8:30am', '9:30am')	20	19	0
in person	MEES608O	('F', '12:00pm', '12:50pm')	20	20	0
in person	MEES608R	('Th', '12:30pm', '1:20pm')	20	19	0
in person	MEES614	('F', '3:00pm', '3:50pm')	20	19	0
in person	MEES620	('Th', '2:00pm', '4:45pm')	20	20	0
in person	MEES640	('TuTh', '11:00am', '12:15pm')	20	20	0
in person	MEES660	('MW', '12:30pm', '1:50pm')	20	17	0
in person	MEES663	('MW', '3:30pm', '4:45pm')	20	20	0
in person	MEES680	('MW', '8:00am', '9:20am')	20	19	0
in person	MEES682	('MW', '2:00pm', '3:30pm')	20	18	0
in person	MEES698E	('Tu', '3:30pm', '6:30pm')	20	0	0
in person	MEES698I	('MW', '11:00am', '12:30pm')	20	17	0
in person	MEES698M	('MW', '8:00am', '9:20am')	20	20	0
in person	MEES708X	('Tu', '3:30pm', '5:20pm')	10	10	0
in person	MEES708Y	('Tu', '3:30pm', '5:20pm')	10	10	0
in person	MEES718G	('F', '1:00pm', '2:50pm')	20	20	0
in person	MIEH300	('W', '10:00am', '11:50am')	18	0	10
in person	MIEH300	('W', '12:00pm', '1:50pm')	18	0	7
in person	MIEH300	('W', '2:00pm', '3:50pm')	18	0	7
in person	MIEH300	('W', '4:00pm', '5:50pm')	18	0	4
in person	MIEH300	('F', '8:00am', '9:50am')	18	0	4
in person	MIEH300	('F', '10:00am', '11:50am')	18	0	5
in person	MIEH300	('F', '12:00pm', '1:50pm')	18	0	6
in person	MIEH321	('W', '5:00pm', '7:30pm')	30	0	9
in person	MIEH400	('Th', '8:00am', '8:50am')	18	0	6
in person	MIEH400	('Th', '9:30am', '10:20am')	18	0	7
in person	MIEH400	('Th', '11:00am', '11:50am')	18	0	9
in person	MIEH400	('Th', '12:30pm', '1:20pm')	18	0	10
in person	MIEH400	('Th', '2:00pm', '2:50pm')	18	0	7
in person	MIEH400	('Th', '3:30pm', '4:20pm')	18	0	7
in person	MIEH400	('F', '10:00am', '10:50am')	18	0	2
in person	MIEH600	('W', '10:00am', '12:50pm')	20	14	0
in person	MIEH688	('Tu', '11:00am', '11:50am')	10	9	0
in person	MIEH691	('W', '2:00pm', '4:45pm')	15	9	0
in person	MIEH735	('W', '1:00pm', '3:45pm')	20	17	0
in person	MIEH740	('M', '4:00pm', '6:45pm')	15	11	0
in person	MIEH770	('Th', '1:30pm', '4:15pm')	10	8	0
in person	MITH301	('F', '12:00pm', '12:50pm')	15	5	0
in person	MITH729	('F', '3:00pm', '5:00pm')	20	11	0
in person	MLAW100	('F', '9:00am', '9:50am')	28	11	0
in person	MLAW100	('F', '10:00am', '10:50am')	28	12	0
in person	MLAW100	('F', '11:00am', '11:50am')	27	0	0
in person	MLAW304	('TuTh', '9:30am', '10:45am')	79	33	0
in person	MLAW305	('TuTh', '9:30am', '10:45am')	35	27	0
in person	MLAW358B	('TuTh', '11:00am', '12:15pm')	20	7	0
in person	MLAW358C	('MW', '3:00pm', '4:15pm')	5	0	3
in person	MLAW358F	('MW', '11:00am', '12:15pm')	20	0	2
in person	MLAW358O	('MW', '2:00pm', '3:15pm')	20	0	0
in person	MLAW358T	('TuTh', '12:30pm', '1:45pm')	20	0	2
in person	MLAW358X	('MW', '1:00pm', '2:15pm')	5	0	5
in person	MUED155	('MW', '4:15pm', '5:30pm')	25	20	0
in person	MUED186	('F', '9:00am', '10:50am')	30	17	0
in person	MUED213	('M', '6:15pm', '8:30pm')	25	2	0
in person	MUED320	('TuTh', '2:00pm', '3:15pm')	12	0	0
in person	MUED333	('W', '4:00pm', '6:30pm')	10	4	0
in person	MUED420	('Th', '8:00am', '12:00pm')	20	11	0
in person	MUED471	('Th', '8:00am', '12:00pm')	15	11	0
in person	MUED499M	('F', '1:00pm', '1:50pm')	15	10	0
in person	MUED697	('Tu', '5:00pm', '7:30pm')	15	12	0
in person	MUED698V	('W', '4:00pm', '6:30pm')	5	4	0
in person	MUED790	No listed time	12	10	0
in person	MUSC102	('TuTh', '2:00pm', '3:15pm')	14	0	1
in person	MUSC102	('MWF', '11:00am', '11:50am')	14	0	0
in person	MUSC102	('TuTh', '3:15pm', '4:30pm')	12	1	0
in person	MUSC102B	('TuTh', '11:00am', '12:15pm')	14	0	29
in person	MUSC106	('MW', '11:00am', '11:50am')	12	0	20
in person	MUSC123	('Tu', '6:15pm', '7:45pm')	15	6	0
in person	MUSC127	('TuTh', '2:00pm', '2:50pm')	15	8	0
in person	MUSC128	('MW', '10:00am', '10:50am')	5	0	0
in person	MUSC129A	('TuTh', '11:00am', '12:15pm')	45	29	0
in person	MUSC129A	('TuTh', '11:00am', '12:15pm')	10	9	0
in person	MUSC129A	('TuTh', '11:00am', '12:15pm')	10	10	0
in person	MUSC129B	('TuTh', '11:00am', '12:15pm')	40	17	0
in person	MUSC129C	('TuTh', '11:00am', '12:15pm')	30	20	0
in person	MUSC129C	('TuTh', '11:00am', '12:15pm')	5	5	0
in person	MUSC129G	('Th', '7:00pm', '8:30pm')	20	13	0
in person	MUSC129K	('Tu', '5:30pm', '7:00pm')	10	0	3
in person	MUSC129L	('Tu', '7:00pm', '8:30pm')	4	4	0
in person	MUSC129P	('W', '5:15pm', '7:15pm')	15	8	0
in person	MUSC129Q	('Th', '7:00pm', '8:30pm')	17	15	0
in person	MUSC140	('F', '10:00am', '10:50am')	10	3	0
in person	MUSC140	('F', '11:00am', '11:50am')	11	2	0
in person	MUSC140	('F', '12:00pm', '12:50pm')	10	2	0
in person	MUSC140	('F', '9:00am', '9:50am')	11	4	0
in person	MUSC140	('Th', '3:00pm', '4:15pm')	10	0	0
in person	MUSC150	('TuTh', '8:25am', '9:15am')	8	0	0
in person	MUSC150	('TuTh', '9:30am', '10:20am')	8	1	0
in person	MUSC150	('TuTh', '8:25am', '9:15am')	8	0	0
in person	MUSC150	('TuTh', '9:30am', '10:20am')	8	4	0
in person	MUSC150	('TuTh', '8:25am', '9:15am')	8	0	0
in person	MUSC150	('TuTh', '9:30am', '10:20am')	8	0	0
in person	MUSC202	('MWF', '9:00am', '9:50am')	15	9	0
in person	MUSC204	('F', '9:00am', '9:50am')	20	0	0
in person	MUSC204	('F', '10:00am', '10:50am')	20	1	0
in person	MUSC204	('F', '11:00am', '11:50am')	20	0	0
in person	MUSC204	('F', '9:00am', '9:50am')	20	3	0
in person	MUSC204	('F', '10:00am', '10:50am')	20	0	0
in person	MUSC204	('F', '11:00am', '11:50am')	20	0	0
in person	MUSC204	('F', '9:00am', '9:50am')	20	7	0
in person	MUSC204	('F', '10:00am', '10:50am')	20	0	0
in person	MUSC204	('F', '11:00am', '11:50am')	20	0	0
in person	MUSC205	('F', '9:00am', '9:50am')	20	8	0
in person	MUSC205	('F', '10:00am', '10:50am')	20	1	0
in person	MUSC205	('F', '11:00am', '11:50am')	20	0	0
in person	MUSC205	('F', '9:00am', '9:50am')	20	18	0
in person	MUSC205	('F', '10:00am', '10:50am')	20	11	0
in person	MUSC205	('F', '11:00am', '11:50am')	20	0	0
in person	MUSC205	('F', '11:00am', '11:50am')	20	1	0
in person	MUSC205	('F', '12:00pm', '12:50pm')	20	0	0
in person	MUSC205	('F', '1:00pm', '1:50pm')	20	0	0
in person	MUSC205	('F', '9:00am', '9:50am')	20	19	0
in person	MUSC205	('F', '10:00am', '10:50am')	20	13	0
in person	MUSC205	('F', '11:00am', '11:50am')	20	0	0
in person	MUSC205	('MW', '4:30pm', '5:45pm')	40	25	0
in person	MUSC210	('F', '10:00am', '10:50am')	20	0	5
in person	MUSC210	('F', '11:00am', '11:50am')	20	0	6
in person	MUSC210	('F', '12:00pm', '12:50pm')	20	0	4
in person	MUSC210	('F', '1:00pm', '1:50pm')	20	0	7
in person	MUSC210	('F', '2:00pm', '2:50pm')	20	0	3
in person	MUSC210	('F', '3:00pm', '3:50pm')	20	0	2
in person	MUSC210	('F', '12:00pm', '12:50pm')	20	0	3
in person	MUSC210	('F', '1:00pm', '1:50pm')	20	0	2
in person	MUSC210	('F', '2:00pm', '2:50pm')	20	0	1
in person	MUSC210	('F', '12:00pm', '12:50pm')	20	0	2
in person	MUSC210	('F', '1:00pm', '1:50pm')	20	0	1
in person	MUSC210	('F', '2:00pm', '2:50pm')	20	0	2
in person	MUSC215	('F', '12:00pm', '12:50pm')	18	0	1
in person	MUSC215	('F', '1:00pm', '1:50pm')	18	0	0
in person	MUSC215	('F', '2:00pm', '2:50pm')	18	0	0
in person	MUSC215	('F', '1:00pm', '1:50pm')	18	0	0
in person	MUSC215	('F', '2:00pm', '2:50pm')	18	0	0
in person	MUSC215	('F', '3:00pm', '3:50pm')	18	0	0
in person	MUSC215	('F', '11:00am', '11:50am')	18	0	1
in person	MUSC215	('F', '12:00pm', '12:50pm')	18	0	1
in person	MUSC215	('F', '1:00pm', '1:50pm')	18	0	0
in person	MUSC227	('TuTh', '11:00am', '11:50am')	15	3	0
in person	MUSC228	('Tu', '4:00pm', '6:00pm')	10	6	0
in person	MUSC229A	('TuTh', '3:30pm', '6:30pm')	70	36	0
in person	MUSC229A	('TuTh', '3:30pm', '6:30pm')	10	10	0
in person	MUSC229D	('TuTh', '3:30pm', '6:30pm')	50	33	0
in person	MUSC229E	('MWF', '11:00am', '12:30pm')	75	31	0
in person	MUSC229F	('MWF', '3:00pm', '5:00pm')	300	153	0
in person	MUSC229F	('MWF', '3:00pm', '5:00pm')	10	4	0
in person	MUSC229G	('Tu', '7:00pm', '9:00pm')	300	172	0
in person	MUSC229G	('Tu', '7:00pm', '9:00pm')	10	5	0
in person	MUSC229I	('TuTh', '7:00pm', '9:00pm')	75	47	0
in person	MUSC229I	('TuTh', '6:30pm', '8:30pm')	10	10	0
in person	MUSC229J	('MW', '5:30pm', '7:15pm')	25	20	0
in person	MUSC229J	('MW', '1:00pm', '2:20pm')	30	28	0
in person	MUSC229J	('M', '7:30pm', '9:30pm')	30	26	0
in person	MUSC229K	('TuTh', '6:30pm', '9:00pm')	30	19	0
in person	MUSC229K	('TuTh', '6:30pm', '9:00pm')	10	10	0
in person	MUSC229R	('MW', '3:00pm', '5:00pm')	50	46	0
in person	MUSC229R	('MW', '3:00pm', '5:00pm')	10	9	0
in person	MUSC229U	('W', '7:30pm', '9:30pm')	100	62	0
in person	MUSC229U	('W', '7:30pm', '9:30pm')	10	9	0
in person	MUSC250	('MW', '8:00am', '8:50am')	6	0	0
in person	MUSC250	('MW', '9:00am', '9:50am')	6	0	0
in person	MUSC250	('MW', '9:00am', '9:50am')	6	0	0
in person	MUSC250	('MW', '9:00am', '9:50am')	6	0	0
in person	MUSC250	('MW', '10:00am', '10:50am')	6	0	0
in person	MUSC250	('MW', '10:00am', '10:50am')	6	0	0
in person	MUSC260	('F', '1:00pm', '1:50pm')	25	7	0
in person	MUSC260	('F', '2:00pm', '2:50pm')	25	1	0
in person	MUSC260	('F', '12:00pm', '12:50pm')	25	14	0
in person	MUSC289I	('F', '9:00am', '9:50am')	18	0	0
in person	MUSC289I	('F', '10:00am', '10:50am')	18	3	0
in person	MUSC289I	('F', '11:00am', '11:50am')	18	1	0
in person	MUSC329A	('TuTh', '4:30pm', '6:00pm')	75	62	0
in person	MUSC329A	('TuTh', '4:30pm', '6:00pm')	10	10	0
in person	MUSC329B	('TuTh', '3:30pm', '4:20pm')	50	35	0
in person	MUSC329E	('Th', '7:00pm', '10:00pm')	60	55	0
in person	MUSC329M	('MWF', '12:00pm', '12:50pm')	40	31	0
in person	MUSC329M	('MWF', '12:00pm', '12:50pm')	10	10	0
in person	MUSC329O	('F', '3:30pm', '5:30pm')	30	30	0
in person	MUSC329W	('MWF', '12:00pm', '12:50pm')	60	42	0
in person	MUSC329W	('MWF', '12:00pm', '12:50pm')	10	9	0
in person	MUSC361	('F', '1:00pm', '1:50pm')	25	9	0
in person	MUSC361	('F', '2:00pm', '2:50pm')	25	3	0
in person	MUSC361	('F', '12:00pm', '12:50pm')	25	8	0
in person	MUSC379	('MW', '4:00pm', '6:00pm')	15	8	0
in person	MUSC400S	('M', '5:00pm', '7:30pm')	20	4	0
in person	MUSC443	('TuTh', '9:30am', '10:45am')	10	0	0
in person	MUSC448I	('MW', '2:00pm', '3:15pm')	12	12	0
in person	MUSC448M	('Tu', '7:00pm', '9:30pm')	12	7	0
in person	MUSC448P	('M', '3:00pm', '4:30pm')	15	14	0
in person	MUSC450	('TuTh', '2:00pm', '3:15pm')	25	0	0
in person	MUSC453	('M', '7:30pm', '9:30pm')	8	4	0
in person	MUSC455	('TuTh', '3:30pm', '4:45pm')	12	8	0
in person	MUSC460	('MW', '5:00pm', '6:15pm')	15	9	0
in person	MUSC467	('MW', '11:00am', '12:15pm')	5	1	0
in person	MUSC469F	('W', '4:30pm', '5:45pm')	15	12	0
in person	MUSC490	('MWF', '9:00am', '9:50am')	13	2	0
in person	MUSC490	('MWF', '1:00pm', '1:50pm')	13	6	0
in person	MUSC550	('TuTh', '2:00pm', '3:15pm')	15	15	0
in person	MUSC601	('Tu', '10:30am', '12:00pm')	15	15	0
in person	MUSC604	('Tu', '10:30am', '12:00pm')	15	7	0
in person	MUSC605	('Th', '10:30am', '12:00pm')	10	2	0
in person	MUSC611	No listed time	10	10	0
in person	MUSC613	No listed time	10	2	0
in person	MUSC629A	('TuTh', '3:30pm', '6:30pm')	50	49	0
in person	MUSC629C	('MWF', '11:00am', '12:30pm')	20	20	0
in person	MUSC629F	('MWF', '3:00pm', '5:00pm')	175	175	0
in person	MUSC629G	('Th', '7:00pm', '8:30pm')	5	4	0
in person	MUSC629H	('TuTh', '11:00am', '12:15pm')	1	1	0
in person	MUSC629J	('MW', '5:30pm', '7:15pm')	20	20	0
in person	MUSC629J	('MW', '1:00pm', '2:20pm')	10	10	0
in person	MUSC629J	('M', '7:30pm', '9:30pm')	10	10	0
in person	MUSC629K	('Tu', '5:30pm', '7:00pm')	2	2	0
in person	MUSC629L	('Tu', '7:00pm', '8:30pm')	4	4	0
in person	MUSC629P	('W', '5:15pm', '7:15pm')	5	4	0
in person	MUSC629Q	('Th', '7:00pm', '8:30pm')	5	4	0
in person	MUSC629R	('MW', '3:00pm', '5:00pm')	10	10	0
in person	MUSC629U	('W', '7:30pm', '9:30pm')	10	10	0
in person	MUSC629W	('TuTh', '3:30pm', '6:30pm')	30	26	0
in person	MUSC643	('W', '3:00pm', '5:30pm')	15	13	0
in person	MUSC646	('TuTh', '11:00am', '12:15pm')	10	10	0
in person	MUSC648	('Tu', '7:00pm', '9:30pm')	15	15	0
in person	MUSC648	('M', '7:00pm', '9:30pm')	15	14	0
in person	MUSC648	('TuTh', '9:30am', '10:45am')	15	15	0
in person	MUSC648	('Th', '7:00pm', '9:30pm')	15	15	0
in person	MUSC649A	('TuTh', '4:30pm', '6:00pm')	10	10	0
in person	MUSC649B	('TuTh', '3:30pm', '4:20pm')	10	10	0
in person	MUSC649E	('Th', '7:00pm', '10:00pm')	10	10	0
in person	MUSC649M	('MWF', '12:00pm', '12:50pm')	10	10	0
in person	MUSC649O	('F', '3:30pm', '5:30pm')	15	15	0
in person	MUSC649W	('MWF', '12:00pm', '12:50pm')	10	10	0
in person	MUSC653	('M', '7:30pm', '9:30pm')	8	4	0
in person	MUSC655	('TuTh', '3:30pm', '4:45pm')	12	8	0
in person	MUSC659A	('MW', '10:00am', '10:50am')	6	5	0
in person	MUSC660	('M', '5:00pm', '7:30pm')	15	14	0
in person	MUSC669F	('W', '4:30pm', '5:45pm')	15	12	0
in person	MUSC670	('W', '5:30pm', '8:00pm')	15	15	0
in person	MUSC675	('TuTh', '11:00am', '12:15pm')	7	7	0
in person	MUSC677	('W', '3:30pm', '6:00pm')	12	9	0
in person	MUSC679N	('M', '3:30pm', '6:00pm')	12	9	0
in person	MUSC689	('M', '1:00pm', '3:30pm')	5	5	0
in person	MUSC699I	('MW', '2:00pm', '3:15pm')	12	12	0
in person	MUSC699R	('W', '6:30pm', '9:00pm')	12	8	0
in person	MUSC699T	('TuTh', '2:00pm', '3:15pm')	8	7	0
in person	MUSC757	('W', '1:00pm', '1:50pm')	5	5	0
in person	MUSC758	('W', '1:00pm', '2:15pm')	5	4	0
in person	MUSC758A	None	1	1	0
in person	MUSC758B	None	1	1	0
in person	MUSC811	No listed time	5	5	0
in person	MUSC813	No listed time	5	5	0
in person	NACS608	('F', '10:15am', '11:15am')	20	16	0
in person	NACS641	('MW', '3:00pm', '4:45pm')	15	0	0
in person	NACS643	('MW', '12:00pm', '1:50pm')	20	13	0
in person	NACS645	('TuTh', '10:00am', '11:45am')	25	15	0
in person	NACS728F	('TuTh', '9:30am', '10:45am')	20	0	2
in person	NACS728J	('MW', '2:00pm', '3:15pm')	10	10	0
in person	NACS728N	('TuTh', '11:00am', '12:15pm')	8	3	0
in person	NAVY100	('MW', '8:00am', '9:15am')	75	66	0
in person	NAVY100	('MW', '8:00am', '9:15am')	10	9	0
in person	NAVY108	('Th', '6:00am', '7:50am')	150	89	0
in person	NAVY108	('Th', '6:00am', '7:50am')	10	9	0
in person	NAVY200	('TuTh', '8:00am', '9:15am')	40	23	0
in person	NAVY300	('MW', '8:00am', '9:15am')	25	8	0
in person	NAVY400	('TuTh', '8:00am', '9:15am')	25	15	0
in person	NFSC100	('F', '11:30am', '12:20pm')	24	1	0
in person	NFSC100	('F', '1:00pm', '1:50pm')	24	14	0
in person	NFSC100H	('Tu', '3:00pm', '3:50pm')	12	7	0
in person	NFSC112	('MW', '3:00pm', '4:15pm')	24	0	0
in person	NFSC220	('MWF', '12:00pm', '12:50pm')	32	3	0
in person	NFSC350	('Tu', '8:00am', '1:30pm')	9	1	0
in person	NFSC350	('Th', '8:00am', '1:30pm')	9	0	0
in person	NFSC350	('Tu', '8:00am', '1:30pm')	9	0	0
in person	NFSC350	('Th', '8:00am', '1:30pm')	9	8	0
in person	NFSC380	('M', '2:00pm', '5:00pm')	15	1	0
in person	NFSC380	('W', '2:00pm', '5:00pm')	15	1	0
in person	NFSC421	('MW', '12:30pm', '1:45pm')	60	38	0
in person	NFSC422	('F', '1:00pm', '5:00pm')	15	7	0
in person	NFSC423	('W', '9:30am', '12:20pm')	15	5	0
in person	NFSC440	('TuTh', '2:00pm', '3:40pm')	49	10	0
in person	NFSC455	('W', '2:00pm', '3:50pm')	30	15	0
in person	NFSC498F	('M', '2:15pm', '5:00pm')	20	10	0
in person	NFSC498K	('W', '3:00pm', '5:45pm')	15	4	0
in person	NFSC498P	('W', '9:00am', '11:45am')	10	10	0
in person	NFSC498T	('Th', '3:00pm', '5:30pm')	10	9	0
in person	NFSC498V	('F', '2:00pm', '4:45pm')	15	12	0
